PDB1,PDB2,c_RMSD
1dl7,8pmz,18.047398152967954
1dl7,8pww,15.219562318153974
1dl7,8pwv,23.65171140235226
1dl7,8r4o,26.997531208000275
1dl7,8rpe,15.213423938145658
1dl7,8r4u,19.391728317169218
1dl7,8rz0,19.612398086773783
1dl7,8r4q,27.131864307833467
1dl7,8rz1,19.14729022609937
1dl7,8sow,19.18984909788061
1dl7,8soz,18.73658904617402
1dl7,8s4h,21.708890438896937
1dl7,8vrr,1000.0
1dl7,8v8f,12.752198082738635
1dl7,8wfh,19.237069938918406
1dl7,8vrs,19.477674209412484
1dl7,8wfm,19.61439845765675
1dl7,8wsq,14.750536576177279
1dl7,8yto,16.72624652980177
1dl7,8ytn,16.820814314637786
1dl7,8yj7,12.35424708818089
1dl7,8ytp,16.772032589773335
1dl7,8zd5,19.11874880763645
1dl7,8zpu,13.97073403796755
1dl7,9cn2,7.6791826886482575
1dl7,9g6q,13.276497524359026
1dl7,9hy1,8.5433272464918
1dl7,9h4r,20.666673661825154
1dl7,9d7y,10.224050928164946
1dl7,9h4s,16.25469179327303
1dl7,9hy2,20.711947950414466
1dl7,9hy5,20.969075393004044
1dl7,9hy3,20.72457549689113
1dl7,9iut,17.268292564639637
1dl7,9kat,15.535711355541563
1dl7,9kep,17.03680610799578
1dlf,1dql,9.245008656901158
1dlf,1dsf,7.693679983246351
1dlf,1dvf,11.03640769169296
1dlf,1fgv,13.323809544975484
1dlf,1g7h,17.46622310759192
1dlf,1g7j,19.31675460913268
1dlf,1g7i,17.584258287370265
1dlf,1g7l,19.27724720808608
1dlf,1g7m,19.41886189902825
1dlf,1h8n,20.790068538103817
1dlf,1h8o,8.955724415210222
1dlf,1ezv,11.750087432579466
1dlf,1h8s,8.91162230775682
1dlf,1i3g,17.342458618228704
1dlf,1i8k,16.835048430496034
1dlf,1i8i,16.792581878583253
1dlf,1ic4,16.434933343894617
1dlf,1ic7,16.45231069221773
1dlf,1ic5,16.421567505290234
1dlf,1igm,13.202787650970777
1dlf,1j05,7.368622753683539
1dlf,1j1o,16.37715890514752
1dlf,1j1p,16.3782074667174
1dlf,1j1x,16.376569499843164
1dlf,1jhl,16.279763860883723
1dlf,1jv5,18.837700689477387
1dlf,1jp5,15.598944138084237
1dlf,1kiq,17.625408317656465
1dlf,1kir,17.5585393730607
1dlf,1kip,17.53216499519914
1dlf,1ktr,18.007208252113244
1dlf,1dzb,17.086140089841756
1dlf,1kb9,11.742868801324907
1dlf,1lmk,13.789803737166237
1dlf,1moe,16.129194472987383
1dlf,1mfa,20.269063721721405
1dlf,1mqk,19.94365632302132
1dlf,1n4x,15.954582970261102
1dlf,1mvu,13.28905561226652
1dlf,1kyo,24.956105917228346
1dlf,1nma,21.648667977582768
1dlf,1nqb,11.905696292180199
1dlf,1nmb,21.42941877370763
1dlf,1nmc,22.98856012282104
1dlf,1oaq,9.080103196737396
1dlf,1oar,15.59795971376859
1dlf,1oax,22.446992813048503
1dlf,1oau,21.500753528429417
1dlf,1oay,23.934362371174206
1dlf,1p4b,16.96934463683435
1dlf,1ocw,9.064922158281895
1dlf,1p4i,18.680056717965158
1dlf,1oaz,19.4074249960955
1dlf,1p84,11.741634830363063
1dlf,1qok,15.84164111004823
1dlf,1ua6,16.37964047827169
1dlf,1qle,19.625029364183348
1dlf,1svz,16.252102222496436
1dlf,1uac,16.871650877872128
1dlf,1vfa,20.615673077402484
1dlf,1x9q,15.782351974762827
1dlf,1wz1,20.388948841793063
1dlf,1vfb,17.599651739138054
1dlf,1wt5,15.887593974997692
1dlf,1xiw,11.00223806917316
1dlf,2a9m,16.960201362968938
1dlf,2bjm,9.20444825780788
1dlf,2a9n,17.359470530911132
1dlf,2bfv,12.442179484127536
1dlf,2ap2,18.71749694779444
1dlf,2d7t,12.342026114670979
1dlf,2dlf,3.24345136796425
1dlf,2cju,22.386566570179276
1dlf,2dqe,16.408059195135596
1dlf,2dqd,16.407600105982347
1dlf,2dqg,16.407500480968015
1dlf,2dqh,16.389865409648408
1dlf,2dqi,16.34564196670825
1dlf,2dqf,18.754879667706636
1dlf,2dqj,16.400474308040813
1dlf,2e27,17.312387480368113
1dlf,2eks,16.796216944316246
1dlf,2dqc,16.367988191597224
1dlf,2eiz,17.927868579776884
1dlf,2gki,12.609460293111928
1dlf,2gjj,11.319178044702861
1dlf,2gsg,8.732749162075883
1dlf,2ibz,11.742313424373728
1dlf,2otw,21.16191626052219
1dlf,2uud,25.072554653146923
1dlf,2otu,19.286208174645644
1dlf,2uzi,20.263567412789936
1dlf,2xtj,33.1180796523428
1dlf,2yc1,22.693127615307638
1dlf,2ybr,19.179119577980877
1dlf,2yss,16.907193133057337
1dlf,2znw,17.546687590643096
1dlf,3a6b,16.333444604927934
1dlf,2znx,17.5549881512742
1dlf,3a67,16.403513304538865
1dlf,3a6c,16.36256086222126
1dlf,2vh5,20.262042757824982
1dlf,3auv,18.223373741805116
1dlf,3dur,5.954565085757086
1dlf,3dus,11.00129032300182
1dlf,3duu,9.061243467116148
1dlf,3cx5,25.346634980740724
1dlf,3dv6,10.763385109146926
1dlf,3dv4,5.87778105114268
1dlf,3gkz,16.2858353174434
1dlf,3et9,14.69973161703733
1dlf,3ehb,17.35017406331439
1dlf,3esv,21.73241578726273
1dlf,3h3b,9.704418161865194
1dlf,3cxh,21.58436587277536
1dlf,3gm0,16.53542852417211
1dlf,3esu,14.640502046333244
1dlf,3h3p,18.07840642934129
1dlf,3hb3,17.35929523281365
1dlf,3juy,10.839189602366876
1dlf,3lhp,28.744965230708075
1dlf,3lh2,22.064117100470103
1dlf,3umt,20.3624162125751
1dlf,3u6r,15.980896926355415
1dlf,3uyp,8.385465212240634
1dlf,3ux9,16.493426162759537
1dlf,3uze,20.007071117726017
1dlf,3uzq,21.726698726620402
1dlf,3wbd,8.960564636820108
1dlf,3uzv,13.870241441895203
1dlf,43c9,10.714505358088116
1dlf,4buh,16.64119077135294
1dlf,43ca,11.447523806806968
1dlf,4ffy,6.443795134716502
1dlf,4gqp,12.168314861465406
1dlf,4h0g,14.948118021432416
1dlf,4h0h,19.84119931389648
1dlf,4h0i,19.755589032494065
1dlf,4laq,15.454956731063044
1dlf,4lar,13.178794062064162
1dlf,4las,13.279643804913038
1dlf,4lci,17.31831412598735
1dlf,4lrn,18.944852568673877
1dlf,4llv,15.466219353226236
1dlf,4m8q,23.078475073653205
1dlf,4nik,13.523969692234006
1dlf,4m62,19.883101569459487
1dlf,4ob5,20.460914514914947
1dlf,4p48,12.521288030060129
1dlf,4ouo,19.988264943619907
1dlf,4p49,19.684940871047395
1dlf,4qyo,21.68923038205497
1dlf,4qy8,21.905462160376775
1dlf,4r3s,21.687483183093786
1dlf,4qxt,22.138710449682737
1dlf,4rav,15.663955845562178
1dlf,4ut7,13.18478878620441
1dlf,4rzc,21.20477491921049
1dlf,4xvj,19.288640350289114
1dlf,4uu9,19.639468935651426
1dlf,4y5v,22.678214741074395
1dlf,4yjz,19.009393322713002
1dlf,4y5y,22.317032547104677
1dlf,4yqx,22.14834340455595
1dlf,4z0x,16.23383666179364
1dlf,5a2k,13.999786147240538
1dlf,5a2j,12.31799218509548
1dlf,5a2i,12.812989979448052
1dlf,5ayu,19.77703705740438
1dlf,5a2l,12.444062477614288
1dlf,5aam,6.6276206701864435
1dlf,5b3n,12.280426508934942
1dlf,5c2b,22.281256717713685
1dlf,5c6w,21.359901725404836
1dlf,5cba,26.522747107174663
1dlf,5dhv,30.410056686865836
1dlf,5dfw,8.953406487203253
1dlf,5cbe,26.093660585193753
1dlf,5fcs,11.549455128300373
1dlf,5f72,21.51123110934854
1dlf,5dhx,23.83544454746737
1dlf,5grv,7.26863722538088
1dlf,5fxc,14.116975365314568
1dlf,5gru,14.618501420679062
1dlf,5grw,16.77830016695532
1dlf,5grx,12.488096519860004
1dlf,5gry,18.217773503643745
1dlf,5grz,20.621253527520903
1dlf,5gs3,9.407993740592813
1dlf,5i4f,20.851445733832588
1dlf,5j75,16.825310831507753
1dlf,5j74,19.134365799701182
1dlf,5kve,18.978163330881298
1dlf,5jyl,17.72662012315299
1dlf,5jym,18.774801069266612
1dlf,5gs1,16.276594506804393
1dlf,5lx9,18.287034626863004
1dlf,5lwy,13.561069639168938
1dlf,5lxa,18.298196224487736
1dlf,5n7b,16.062577179755863
1dlf,5npi,18.233120802791937
1dlf,5lbs,14.834147762920303
1dlf,5lxg,13.366858924791972
1dlf,5owp,14.463411010124068
1dlf,5npj,18.229044168048496
1dlf,5vf2,20.831450344886004
1dlf,5vf6,15.813734227999591
1dlf,5tbd,19.46948800317456
1dlf,5wn9,21.355114148412476
1dlf,5xcq,20.719903803287057
1dlf,5wym,7.184433346374577
1dlf,5xct,16.83474824744796
1dlf,5xcs,22.26901157938609
1dlf,5xcr,14.307270791200098
1dlf,5xcv,15.244189536023262
1dlf,5xcu,23.12679141525029
1dlf,5ogi,27.78186744817917
1dlf,5xcx,17.94718651124014
1dlf,5yd5,21.90106212455167
1dlf,5yd3,14.475593105289828
1dlf,5yd4,14.522828285666149
1dlf,5xwd,20.097037379089823
1dlf,5yy4,18.93054242746971
1dlf,6a78,18.04486936799692
1dlf,6cbp,16.66405856807141
1dlf,6a79,18.100517044211895
1dlf,6ba5,14.394090276384953
1dlf,6ban,20.710515369974345
1dlf,6ehw,22.301847197251444
1dlf,6cvk,18.029823717806934
1dlf,6crk,7.817671733920399
1dlf,6cf2,24.049255384408372
1dlf,6dsi,18.962861626196904
1dlf,6ehv,20.592006721818446
1dlf,6ehy,19.477203201260775
1dlf,6ehx,8.322660091701296
1dlf,6ejg,13.842870316371174
1dlf,6ejm,17.689811764104398
1dlf,6ek2,2.295046068565008
1dlf,6ffj,23.768586667627364
1dlf,6frj,14.9602447091713
1dlf,6fzq,14.863842128651717
1dlf,6fzr,16.130096259314104
1dlf,6g8r,21.342596865868543
1dlf,6h3t,14.85737414980147
1dlf,6i07,27.175499186784304
1dlf,6ivz,11.854974602360068
1dlf,6j5d,12.763547305136603
1dlf,6j5f,12.885283200501243
1dlf,6j14,30.462702672299105
1dlf,6j9o,13.285026730476547
1dlf,6k65,6.504800089671823
1dlf,6ks0,13.375575586048505
1dlf,6k4z,14.393638787616814
1dlf,6kr0,13.13861547834603
1dlf,6ks1,13.547580396106003
1dlf,6iw2,17.120415452493514
1dlf,6kyz,20.199263404808026
1dlf,6j71,16.981221708546766
1dlf,6kz0,19.324825440547684
1dlf,6lcs,19.90426326833839
1dlf,6lfw,9.633453478411132
1dlf,6lfv,10.37834446610655
1dlf,6lfx,15.004931686502186
1dlf,6lz4,22.083393493834002
1dlf,6lgw,42.92867603922525
1dlf,6osv,4.060915266409202
1dlf,6p79,10.6868018183801
1dlf,6oan,18.437691493340576
1dlf,6ol7,23.943146921701775
1dlf,6pil,13.179590077878258
1dlf,6osh,21.9257434466555
1dlf,6pcu,8.638763790457656
1dlf,6pk8,19.895702745627524
1dlf,6qb4,20.45005181721929
1dlf,6qb3,20.319137760065658
1dlf,6qf9,13.068059183838516
1dlf,6qb9,10.213091804807076
1dlf,6qf6,10.742852242280122
1dlf,6qfc,20.326959661401922
1dlf,6tgg,14.96171134436478
1dlf,6tou,10.010770935465603
1dlf,6tnp,10.494470759587598
1dlf,6uy3,19.95794844827648
1dlf,6uup,20.29546149460748
1dlf,6vrp,12.175056437074453
1dlf,6vun,20.981082617824725
1dlf,6vup,11.619857955829545
1dlf,6vug,12.271835816457692
1dlf,6vuo,12.052471535412154
1dlf,6vep,20.863259229354597
1dlf,6wzn,13.102797073557245
1dlf,6yx9,13.538750375465849
1dlf,6yxd,13.702200852482155
1dlf,7a3o,20.175563374635313
1dlf,6y6c,16.96746538788316
1dlf,7aql,7.694273137227146
1dlf,7cea,19.132143624349958
1dlf,7a3q,19.762673268404765
1dlf,7eq3,19.60688714765449
1dlf,7ceb,12.80687679965566
1dlf,7df1,12.98702723771962
1dlf,7jtr,10.374220491293327
1dlf,7k93,22.59571655278826
1dlf,7jum,6.074111475217926
1dlf,7kbm,12.23270364309921
1dlf,7km6,9.179606721148625
1dlf,7kbo,11.604891077458282
1dlf,7kd6,20.730739424575777
1dlf,7pa6,42.202207389643355
1dlf,7rk1,16.32676161360775
1dlf,7tzh,11.627059341267005
1dlf,7pa7,24.686514815624616
1dlf,7u9e,21.103212775514297
1dlf,7rk2,6.132622914994522
1dlf,7ua2,19.678683283786388
1dlf,7u9w,13.35838356097734
1dlf,7ua8,6.931965766036356
1dlf,7ubs,10.3453754549689
1dlf,7uc8,9.07739699646968
1dlf,7w7q,11.998945074954657
1dlf,7url,16.324460307207936
1dlf,8axh,13.786891552323631
1dlf,7vyt,16.92772281966463
1dlf,7ufw,17.33868141130151
1dlf,7wvg,20.73291315741146
1dlf,8dgr,20.893224667424562
1dlf,7ucq,8.64186773717815
1dlf,8cge,16.403081385280824
1dlf,8dy4,21.00069945058618
1dlf,8dy2,11.60259312263299
1dlf,8dy0,17.116101494559565
1dlf,8dy1,15.159769591484462
1dlf,8dy5,28.26455767068185
1dlf,8dy3,21.68312438724185
1dlf,7zwf,18.88879941352305
1dlf,8dzv,13.3149404048748
1dlf,8ek5,25.589454651480448
1dlf,8ezk,14.836517487149841
1dlf,8ezl,14.382755467947526
1dlf,8h73,14.487969775525091
1dlf,8gho,20.06402973549715
1dlf,8ezm,15.006744047558588
1dlf,8h3b,20.46798022910027
1dlf,8gv7,20.733372008012353
1dlf,8hyl,13.040308104772405
1dlf,8i5l,7.512056359045583
1dlf,8ia6,7.359977774824136
1dlf,8iqp,19.30437634696822
1dlf,8jow,17.548081541977247
1dlf,8iqq,11.57391353184647
1dlf,8iqr,13.406402970877538
1dlf,8iqs,21.749470433660875
1dlf,8pmz,10.7867653015052
1dlf,8jyq,16.66285193671469
1dlf,8pww,15.631679243772682
1dlf,8pwv,9.833922409905217
1dlf,8r4o,30.13158192304224
1dlf,8r4q,29.76971005678692
1dlf,8rpe,9.49932662488369
1dlf,8vrr,1000.0
1dlf,8r4u,18.650974944291153
1dlf,8rz1,24.489500390169106
1dlf,8sow,20.178349856845347
1dlf,8soz,20.73600057063829
1dlf,8s4h,19.798609941325296
1dlf,8rz0,23.22023401052141
1dlf,8v8f,23.272426981516873
1dlf,8vrs,15.586638717539557
1dlf,8wfh,13.294579232413584
1dlf,8wfm,24.967130827539624
1dlf,8wsq,20.982652588954743
1dlf,8ytn,8.46645307536837
1dlf,8ytp,9.842761863878245
1dlf,8yto,14.56600013782599
1dlf,8yj7,15.38774359011297
1dlf,9cn2,21.90876789682069
1dlf,9g6q,21.55608719648691
1dlf,8zpu,20.588469496735705
1dlf,9d7y,18.88927906262228
1dlf,9h4s,18.402827972865826
1dlf,8zd5,23.098010553304825
1dlf,9hy1,17.814349643510912
1dlf,9h4r,17.850303484049874
1dlf,9hy5,9.668006453870563
1dlf,9hy2,15.653523365693966
1dlf,9hy3,15.641095836797133
1dlf,9iut,15.905731644099134
1dlf,9kat,19.387367805646612
1dlf,9kep,20.196820703430237
1dql,1dsf,10.917467937328047
1dql,1dvf,23.938604698413116
1dql,1dzb,17.861242568871255
1dql,1g7i,16.618571491324097
1dql,1ezv,19.86106377761581
1dql,1fgv,15.639254188007792
1dql,1g7h,16.58659634261969
1dql,1g7m,18.932549669503913
1dql,1g7j,18.914115447786358
1dql,1g7l,18.88617565414812
1dql,1h8n,12.111570470467022
1dql,1h8s,20.6940524899522
1dql,1h8o,20.834668004996296
1dql,1i3g,20.35160421381982
1dql,1i8k,18.139278888392116
1dql,1ic4,17.896160061251436
1dql,1i8i,18.17099077932292
1dql,1ic7,17.89444741583851
1dql,1ic5,17.88493023943251
1dql,1j05,9.402973294649597
1dql,1igm,21.271786826122316
1dql,1j1x,17.81551133639167
1dql,1j1o,17.793483168748175
1dql,1jhl,17.547839197689093
1dql,1j1p,17.814660224615658
1dql,1jv5,17.630170506290934
1dql,1jp5,12.199594147231988
1dql,1ktr,17.267952134434445
1dql,1kb9,19.88464768688007
1dql,1kir,16.61299381372737
1dql,1kip,16.642505550911327
1dql,1kiq,16.644434857399062
1dql,1lmk,2.144401107166537
1dql,1mfa,13.56859786924878
1dql,1moe,16.319287330099144
1dql,1mqk,9.863186785968175
1dql,1kyo,34.78045064254934
1dql,1mvu,21.93170587332064
1dql,1n4x,21.172449466477033
1dql,1oaq,21.42097001758202
1dql,1nqb,20.267231994798156
1dql,1nmb,16.67640636392342
1dql,1oax,25.81491193215535
1dql,1nmc,21.561817380217775
1dql,1oar,22.85022403506888
1dql,1oay,27.714388144700987
1dql,1oau,25.921614091697318
1dql,1p4b,17.007171839099577
1dql,1p4i,20.181696185513143
1dql,1oaz,17.433548259304995
1dql,1ocw,19.0616847674341
1dql,1qok,13.89692897734622
1dql,1p84,19.923412105947566
1dql,1qle,22.498087734980878
1dql,1ua6,17.869339771237314
1dql,1nma,16.801509460841324
1dql,1svz,12.154683097193557
1dql,1vfa,18.429344976158667
1dql,1uac,16.20919094790288
1dql,1vfb,16.64121184865526
1dql,1wt5,16.019568544648216
1dql,1x9q,20.56438568382534
1dql,1wz1,10.97225381214659
1dql,1xiw,14.871288790152388
1dql,2a9m,17.816793436319937
1dql,2a9n,19.675717988326937
1dql,2ap2,15.420940379006202
1dql,2bfv,21.625210571616233
1dql,2bjm,19.175007983367447
1dql,2cju,16.25739527036648
1dql,2dqc,17.811077129023374
1dql,2d7t,19.394845975103834
1dql,2dlf,10.103681094841058
1dql,2dqd,17.83698840857873
1dql,2dqe,17.809340926083696
1dql,2dqg,17.810938930380434
1dql,2dqh,17.82249803195089
1dql,2eiz,15.762636570149862
1dql,2dqi,17.79181587497169
1dql,2eks,21.21971352621553
1dql,2dqf,15.73800317401722
1dql,2gjj,21.875362039290938
1dql,2gki,15.284542750998128
1dql,2dqj,17.82042667785257
1dql,2e27,18.947929575177067
1dql,2gsg,23.25040273355311
1dql,2ibz,19.878242047524882
1dql,2otw,13.691399294865231
1dql,2otu,18.69737189807601
1dql,2uud,24.835412754469
1dql,2vh5,16.570836696661747
1dql,2yc1,21.36867083483415
1dql,2yss,18.37987270893969
1dql,2ybr,24.092105575096824
1dql,2xtj,31.792712038521604
1dql,3a6b,17.78410151954681
1dql,2znx,22.87930601038235
1dql,3a67,17.82189254545175
1dql,2znw,22.921209870107038
1dql,2uzi,16.51048716176421
1dql,3a6c,17.793954193933228
1dql,3auv,20.32030689007135
1dql,3dur,19.425128022500868
1dql,3dus,12.144930111453766
1dql,3dv4,20.497024434673712
1dql,3duu,18.57178658160764
1dql,3dv6,12.017276838438825
1dql,3cx5,34.55059024556313
1dql,3esu,19.41064514979243
1dql,3esv,15.020125737916935
1dql,3et9,19.46531563200461
1dql,3gkz,19.940164098013295
1dql,3ehb,20.1752312934921
1dql,3gm0,20.042288916368207
1dql,3cxh,30.05264685544839
1dql,3h3p,23.079806470685863
1dql,3h3b,21.2849718802511
1dql,3hb3,20.083578293873302
1dql,3lh2,6.361282618483696
1dql,3juy,19.69467838777632
1dql,3lhp,31.46836008269296
1dql,3u6r,17.349614616793648
1dql,3umt,8.355453312413013
1dql,3uzv,20.446716223260253
1dql,3ux9,17.17302471252358
1dql,3uyp,8.263455091906541
1dql,3uze,17.63657137550506
1dql,3uzq,18.1784469378615
1dql,3wbd,19.027371754202502
1dql,43c9,20.56314016394002
1dql,4buh,15.793496679777917
1dql,4gqp,20.094694013445352
1dql,4ffy,23.64307020219957
1dql,43ca,19.83340874934333
1dql,4h0g,17.012151044788208
1dql,4h0h,16.288294078031434
1dql,4h0i,16.035223029191382
1dql,4las,18.556287297725433
1dql,4laq,18.97063037095087
1dql,4lar,20.814886777794335
1dql,4lci,18.986091457962537
1dql,4lrn,17.321097060832226
1dql,4llv,15.379114483168932
1dql,4m62,16.285950155023215
1dql,4m8q,21.5426652711567
1dql,4nik,20.044945117446293
1dql,4p49,17.9958494332698
1dql,4qxt,14.153711289602862
1dql,4ob5,16.571919144458608
1dql,4ouo,18.183659701578808
1dql,4p48,14.556227936945897
1dql,4r3s,19.637730251896418
1dql,4qy8,14.096036653290728
1dql,4qyo,13.548680864325837
1dql,4rav,22.53117956946707
1dql,4rzc,19.654487922533008
1dql,4ut7,20.747869095501848
1dql,4uu9,20.260846052240087
1dql,4xvj,20.39101674263462
1dql,4y5y,17.282785714693375
1dql,4y5v,18.928021596599272
1dql,4yjz,25.925385807379044
1dql,4z0x,16.582314997167412
1dql,5a2i,23.34083908954584
1dql,4yqx,21.303412568165804
1dql,5b3n,21.789556494122316
1dql,5a2j,21.387467671084476
1dql,5a2l,21.403619703546262
1dql,5a2k,23.249391593333147
1dql,5ayu,16.21609328155107
1dql,5aam,22.684163701043374
1dql,5c6w,18.790013337180675
1dql,5c2b,14.534129244629254
1dql,5cba,23.921627458997474
1dql,5dfw,19.646160909038255
1dql,5dhv,29.292096678188226
1dql,5cbe,24.021949348788528
1dql,5dhx,24.667089331253027
1dql,5fcs,21.701007526781357
1dql,5fxc,23.05410191507648
1dql,5gru,23.71923784879186
1dql,5grw,20.053290310004126
1dql,5grv,6.557817646174067
1dql,5f72,8.428313164658896
1dql,5gry,18.70440914109371
1dql,5grx,5.761512149492002
1dql,5grz,13.829784576496621
1dql,5gs1,20.760119714185016
1dql,5i4f,13.085636354353388
1dql,5jyl,22.880510628389068
1dql,5gs3,19.000869205268895
1dql,5j75,8.034182582820142
1dql,5j74,15.122737301779964
1dql,5jym,16.564765537056886
1dql,5kve,15.679873110458493
1dql,5lbs,28.38569756906024
1dql,5lwy,22.084093644071906
1dql,5lx9,21.531573134502104
1dql,5n7b,19.734869216887006
1dql,5lxg,16.9932420919463
1dql,5npi,17.711850798600544
1dql,5lxa,21.489377894283255
1dql,5npj,17.71564565765872
1dql,5owp,23.64400898641097
1dql,5ogi,34.41886107933871
1dql,5tbd,19.71546826267774
1dql,5vf2,13.137333354976542
1dql,5vf6,17.36862387176798
1dql,5wn9,16.078313421492073
1dql,5xcr,17.933361375556924
1dql,5xct,18.018087643186952
1dql,5xcq,17.518160490256555
1dql,5wym,5.0599971294334845
1dql,5xcu,20.985763043559814
1dql,5xcs,20.893870401703467
1dql,5xcv,19.904680310503018
1dql,5xcx,18.213649447758886
1dql,5yd3,22.408219497781122
1dql,5yd4,22.36645302155791
1dql,5xwd,21.623044400398957
1dql,6a79,19.909672661229884
1dql,6a78,19.890017819935792
1dql,5yd5,9.599056358548191
1dql,5yy4,15.57985289403275
1dql,6ba5,11.21135422840828
1dql,6cbp,21.415122362715408
1dql,6ban,10.810008828757642
1dql,6cf2,24.54650124703356
1dql,6crk,23.017797043384224
1dql,6dsi,15.74261885013857
1dql,6ehx,23.72636132584812
1dql,6ehv,5.825855731741425
1dql,6ehw,2.6069549021589227
1dql,6cvk,20.25111489100343
1dql,6ejg,18.949639663878653
1dql,6ehy,21.715250778209846
1dql,6ejm,21.645598920144277
1dql,6frj,23.57262769384343
1dql,6ffj,8.910869650578759
1dql,6ek2,7.701714853110227
1dql,6fzq,23.549110144558057
1dql,6fzr,19.5991560119455
1dql,6g8r,7.180181827641973
1dql,6h3t,15.52049936690124
1dql,6i07,27.692271632239272
1dql,6ivz,15.219240171511826
1dql,6j14,26.225251934736026
1dql,6j5d,19.837291191193387
1dql,6iw2,17.47877487090561
1dql,6j5f,19.940029973424785
1dql,6j71,19.3305540276397
1dql,6k65,12.549737987092719
1dql,6k4z,14.259530986257115
1dql,6j9o,20.719868680255416
1dql,6kr0,17.457230752940845
1dql,6ks0,17.04954840068801
1dql,6ks1,22.077165797083197
1dql,6kyz,18.787111364535473
1dql,6kz0,22.134074467844
1dql,6lcs,21.095955678201793
1dql,6lfv,14.896826214459159
1dql,6lfw,18.056812083658297
1dql,6lfx,18.902176832028353
1dql,6lgw,41.987590464067196
1dql,6osh,8.522438277991734
1dql,6oan,14.340669138762633
1dql,6lz4,23.233654704421987
1dql,6osv,14.123796246083558
1dql,6pil,20.478368517437573
1dql,6ol7,23.48923424972873
1dql,6p79,22.953163386622933
1dql,6qb3,19.14122472323439
1dql,6pk8,15.544268703315959
1dql,6qb9,18.028836409890413
1dql,6qb4,19.14027153697043
1dql,6pcu,13.347613702582583
1dql,6qf9,14.61935417251921
1dql,6qf6,22.014387547086635
1dql,6tgg,23.567534397083477
1dql,6qfc,19.156564787383196
1dql,6tou,18.316063216596795
1dql,6tnp,14.553392382343336
1dql,6uy3,7.788224572238909
1dql,6vrp,21.96126944723874
1dql,6vun,10.905940783086294
1dql,6uup,5.4358913576269945
1dql,6vup,18.75763264125394
1dql,6vug,12.91456056281027
1dql,6yxd,22.08090155955895
1dql,6vuo,22.762519286976737
1dql,7a3o,28.973862714328913
1dql,6vep,15.68557355124469
1dql,6wzn,20.86237361229655
1dql,6yx9,21.377448810036128
1dql,6y6c,21.183881227846072
1dql,7a3q,19.933320505088496
1dql,7aql,6.22407923747786
1dql,7cea,15.899509945013495
1dql,7eq3,6.4581721666714325
1dql,7ceb,20.94412981811268
1dql,7kbm,19.312264326958235
1dql,7kbo,18.542381421304526
1dql,7jtr,25.09038311131153
1dql,7jum,13.706738089868162
1dql,7df1,23.268884803659308
1dql,7kd6,15.882305324056995
1dql,7km6,14.242925036224364
1dql,7k93,11.98752492178494
1dql,7pa6,44.91361444951572
1dql,7rk1,20.647393600237216
1dql,7u9e,22.865161736786753
1dql,7rk2,11.843303178296512
1dql,7tzh,21.524103880528777
1dql,7u9w,15.620507790784474
1dql,7pa7,27.887474517920833
1dql,7ua8,5.779373026119098
1dql,7ua2,4.242276621802181
1dql,7vyt,21.68888039702022
1dql,7uc8,13.830228137360523
1dql,7ubs,3.1011180383608306
1dql,7url,14.618210165939676
1dql,7wvg,22.041624292358126
1dql,7w7q,8.310264359980918
1dql,7ucq,12.357487816438482
1dql,7ufw,17.89118229010119
1dql,7zwf,19.3181398351004
1dql,8axh,23.22277031156913
1dql,8cge,17.224773889247974
1dql,8dy3,21.825618883844758
1dql,8dy4,10.476753094542351
1dql,8dgr,18.048171390796767
1dql,8dzv,16.265500798637127
1dql,8dy0,21.703452741708013
1dql,8dy1,22.59504849659447
1dql,8ek5,25.54819650666981
1dql,8dy2,19.88369186170477
1dql,8dy5,28.072097869903693
1dql,8ezl,9.56919639849316
1dql,8ezk,20.776431097022297
1dql,8h73,9.33365017378718
1dql,8gv7,22.039672241347674
1dql,8h3b,15.037376055052507
1dql,8gho,14.843482354306262
1dql,8ezm,11.213121568819084
1dql,8hyl,16.785136645900817
1dql,8i5l,10.541900112345443
1dql,8ia6,23.01623087224893
1dql,8iqq,4.685089826561826
1dql,8iqs,7.8890915124571235
1dql,8iqr,24.68652176308157
1dql,8jyq,15.981817931442965
1dql,8iqp,4.78221545885815
1dql,8jow,17.960068402215338
1dql,8pmz,15.610213005241361
1dql,8pwv,10.303164945707831
1dql,8pww,9.202608554173123
1dql,8r4o,27.991214245265226
1dql,8rpe,12.232243206020879
1dql,8r4q,27.942118360381524
1dql,8r4u,17.594554858453375
